# galactic coordinates #
# l(deg)    b(deg)   m_v #
  252.475  2.08267  7.56745789
  326.571 -1.02839  10.0105986
  24.4557  3.94389  11.3787268
  237.543 -11.4803  7.45814822
  87.2212 -7.4908  3.38252814
  334.166  26.8763  4.7186554
  231.114  4.12965  6.38602188
  228.164  0.455259  10.7768836
  112.104  4.28469  10.0365801
  153.617  1.36214  12.4023595
  97.8345  0.346396  7.97643779
  149.832 -2.491  13.8116656
  34.1787 -4.71414  9.69079462
  337.064  2.83086  10.2097688
  316.757 -8.59796  8.32286625
  60.471 -20.3768  6.34374744
  108.481  3.15408  10.115258
  185.029  8.33276  6.23633788
  270.985 -4.31227 -0.00454145181
  88.2935 -2.22808  3.48282682
  353.203 -3.90925  8.74797187
  0.126005  15.9776  7.6554767
  107.305  1.38762  8.70000285
  231.23  13.5245  7.63964339
  43.0093  1.91019  8.40462891
  265.398 -4.24654  5.46841784
  296.27  1.44669  9.43096301
  35.8008 -3.76983  10.5202134
  158.112 -1.12588  13.4240418
  126.714  7.75881  7.23199157
  75.4079 -36.085  4.79825087
  104.059  5.90164  7.32491633
  23.8277  3.8083  8.97261683
  134.611  1.5482  15.1630726
  91.0478  4.33297  3.61715101
  187.587 -12.0617  11.2337279
  99.9328  3.06151  6.68227898
  134.78  2.35355  11.8961956
  339.785 -5.88153  9.75168852
  342.142  19.1295  8.65986312
  348.415 -1.63595  10.7504275
  268.294  1.32648  2.07526471
  228.966  1.44139  11.1434785
  212.285 -9.41905  9.10269997
  196.154 -0.193661  14.1774885
  355.317  4.25225  11.2914992
  83.8253  15.3572  5.3867277
  247.069 -0.489693  9.58226731
  141.15  4.20645  10.7451583
  226.215 -2.53093  12.7330218
  196.653 -3.00551  14.6158869
  334.802 -2.83234  10.288599
  215.011  0.781591  11.3590414
  166.102  5.15055  8.96611304
  283.864  3.59111  6.76084042
  321.405  71.8494  5.19653752
  291.848 -1.25327  10.7721109
  276.581 -1.01001  6.23505094
  239.275 -0.52927  7.9739687
  19.1843  10.3425  10.6300168
  211.101  3.8726  10.8079049
  43.8079 -4.60427  11.6675887
  128.92  2.09787  9.93826325
  189.631 -9.32691  11.4391593
  97.3376 -1.82326  6.73862787
  54.5933 -2.62803  9.86102387
  226.245  1.41668  11.9941979
  165.945  0.0331058  11.3281954
  324.631 -0.188735  9.11576355
  317.987 -17.0602  9.73219144
  159.899 -0.0680246  10.1037895
  247.276 -0.405617  9.80200627
  11.7169  1.07614  7.80311149
  184.731  9.05655  9.18413976
  6.13473  8.8284  10.9169732
  59.893  19.8304  5.04796992
  207.663  2.76158  10.2654352
  349.889  1.32622  8.70491484
  211.554 -1.92397  10.2991997
  29.3584  14.0863  9.41287956
  150.895  0.199823  13.0650447
  90.7727 -0.433281  0.557994756
  267.757 -5.57756  2.52153739
  62.9493  6.5669  7.39002661
  190.198 -3.10456  12.3074101
  38.3776 -14.1117  8.67469669
  165.599 -14.1836  9.70318088
  232.76 -3.95409  13.4425199
  180.808  0.294923  9.2398151
  333.211  2.04016  11.0589249
  301.885  5.02399  8.17960896
  211.506 -2.26649  12.0584144
  66.9572 -0.76471  9.01870569
  140.328 -4.85953  9.62335633
  282.965  1.10859  14.7527604
  305.326  35.0758  5.16181443
  2.15582  6.21334  8.30653514
  269.391 -4.32483  0.0453591078
  107.196  0.204594  8.80443124
  108.136 -5.4509  7.17610047
  124.744  6.10733  9.2493379
  63.2614 -0.27955  6.00011563
  206.759 -1.97886  13.3963239
  188.342 -5.19528  9.41912844
  95.5746 -5.22585  2.83651706
  279.845  2.98614  7.14594602
  147.939 -11.9483  8.44216843
  345.214  0.986269  17.244832
  41.4041  8.74831  9.33942148
  155.118 -30.4207  6.2856644
  56.9426 -0.270313  8.57334954
  104.194 -5.73548  6.63092763
  7.13112  1.65865  9.61181444
  134.396  12.9995  8.45687768
  294.661 -5.08826  8.74898241
  320.526 -0.800772  10.6593222
  145.678 -9.28739  9.49907721
  61.3823 -3.06984  10.9504898
  272.106 -4.76545  3.53712594
  177.984  1.41087  12.0106655
  121.58  1.1827  11.5991102
  52.7626 -2.65224  8.11970479
  170.92  6.25878  9.41063242
  62.5743 -16.0749  7.82775015
  64.9525  3.02136  10.1423598
  153.948  0.126805  10.8536065
  273.541 -3.70123  4.79318002
  198.841  5.23548  7.70199618
  188.238  2.73444  12.4932497
  328.911  10.7838  5.44398778
  69.3235 -11.3711  6.96609061
  347.686 -2.68822  9.39124858
  86.4485  1.91481  3.0557848
  61.917  2.89252  9.30069359
  54.7003 -0.146458  10.5821557
  187.592  1.25006  9.35878196
  194.492  2.96164  8.25922123
  193.906 -7.35339  9.57727814
  19.8905  11.5397  9.78693106
  306.04  79.7183 -2.05963236
  91.2871  7.44542  1.77793561
  321.019 -0.132062  10.9636172
  195.795  5.13659  11.4158372
  96.5393 -2.95195  1.76014393
  266.175 -0.792219  4.80520029
  262.156 -1.32042  8.0226528
  286.142  2.5721  6.65529823
  341.822 -1.36519  8.36951579
  68.028  1.34394  11.2342519
  348.585 -10.3468  10.3678283
  64.6892  7.31299  7.04210244
  102.776 -2.8  7.69156122
  0.840634  1.34412  10.2807684
  21.9945  3.41793  11.6908996
  151.704 -1.07771  16.2304673
  22.5185 -2.46223  10.9092158
  241.868 -0.154504  10.4383857
  330.913  16.743  8.05048213
  82.1872  14.0691  2.40258537
  268.931 -1.92578  2.09255932
  21.3034  0.10563  9.64652371
  193.906 -1.87586  14.2896669
  277.88  13.5242  4.45876584
  82.3565 -12.5746  2.58123487
  80.5713  6.96229  5.13326972
  319.199  26.1914  8.29459739
  322.329 -5.42303  11.3492697
  103.341 -0.623226  8.95771055
  256.648 -5.75916  5.31467679
  249.267 -0.0638184  14.9074431
  94.8718  13.2125  4.1826327
  26.5543  0.606427  12.5345561
  323.509 -18.1543  7.41547963
  278.967 -23.7462  4.07253256
  24.4894  0.619649  11.460328
  92.6802 -3.12354  1.33427004
  149.126  12.7016  9.63799046
  7.87401 -5.98525  10.2129843
  79.7109 -0.00732734  8.12854785
  111.429  1.48111  13.8516419
  295.213 -12.1662  6.80711847
  132.163  8.13875  11.280409
  151.11 -4.96668  8.19157753
  110.404  3.18512  11.3957235
  88.8029 -0.430515  4.5035735
  274.381 -13.7353  2.89328782
  115.04  5.74353  8.28100243
  125.378  0.125192  9.6153114
  64.5671  2.43376  7.74138949
  196.077 -8.09725  12.7971804
  120.411  2.13695  12.8972975
  222.031  10.3007  6.06101456
  355.311 -0.900084  10.6482715
  237.132 -0.274852  12.1581939
  79.8272  15.9136  1.78413387
  88.1544  19.006  1.08772789
  108.7 -7.11947  7.11128393
  334.804 -3.85644  11.0283592
  83.7135 -3.7488  5.47604505
  157.452 -4.90956  8.80743151
  128.502 -2.9275  10.3475386
  324.774  10.6248  9.81260815
  273.503  0.0461355  6.36675164
  74.6436  5.91657  8.44385774
  264.5  0.695224  6.6602941
  114.641 -2.31929  11.3512319
  321.531 -2.87631  9.19228574
  27.8913 -0.0745101  11.9058828
  114.655 -4.90301  8.89293478
  339.202  14.5957  10.2065028
  303.142 -6.96005  9.29231492
  40.3755  7.96401  10.7295943
  235.843  3.56475  10.5059469
  84.3477 -2.34176  6.04016677
  353.702  5.09453  8.00611322
  227.113  5.72186  6.25858802
  80.8369  7.35324  7.37980734
  217.348 -0.645267  11.2782511
  187.585 -9.56092  9.80254052
  202.437 -1.91937  12.0318001
  90.6276 -2.0861 -1.29010629
  309.608  23.5461  7.39704824
  48.5777  11.5619  8.24503955
  165.085  13.3254  8.16894222
  269.613  7.95063 -2.71521028
  262.006 -2.31545  6.5489371
  257.963 -0.793211  6.70187083
  171.398 -0.471427  15.7984694
  343.018  2.3047  11.5938288
  31.1404 -4.12201  7.56977362
  61.3491 -0.776631  10.3617599
  125.356  3.03419  10.2338196
  256.99  19.583  5.31961346
  241.297 -5.74039  8.73030017
  306.902 -5.27735  9.53051672
  24.984 -5.03236  9.964244
  21.4992  8.77175  10.4514941
  355.466 -3.28556  12.0135766
  239.715 -3.15794  11.4372617
  101.331 -0.767538  7.76194276
  44.7674  0.646013  10.3502864
  73.5969  0.682314  7.72031909
  313.087  10.0604  9.21737441
  126.558  9.22322  6.21594141
  5.09781 -1.47625  13.3251846
  253.664  0.389349  9.64387279
  82.8436  2.31548  7.25789319
  115.057  0.373718  11.1828927
  129.215  8.74771  8.85844974
  269.042  3.06113  0.274094185
  16.2014  1.82591  11.3250729
  158.128  20.5553  6.96641255
  293.333 -5.24427  9.06304815
  309.877 -1.6842  10.1492693
  159.495  22.6659  10.2209011
  225.646  33.0748  7.49908913
  120.033 -3.95122  10.250368
  0.641682  4.73541  12.5469908
  358.724 -1.05804  11.3839579
  86.519 -4.29759  4.61232185
  253.252 -0.392037  9.43150592
  36.6475 -9.31609  8.93962664
  133.369 -16.8423  7.98720608
  71.813 -0.4928  8.33990062
  266.061 -6.43553  3.96657935
  106.556  3.65012  9.03752167
  213.305  0.0165052  11.483724
  133.672 -3.83025  9.93306082
  0.898663 -4.73261  9.90434374
  275.597  4.76541  5.10938359
  30.1796 -9.13685  8.98479702
  180.557 -3.98308  10.3437994
  7.61298 -16.4037  8.44573955
  85.0689  5.13848  4.2280888
  8.80267 -1.54667  8.45481801
  21.2453  1.74614  11.5851776
  307.485 -0.532691  8.77858481
  273.568  0.237459  7.09004085
  188.577 -1.18051  13.9368663
  257.582  4.19429  8.58093237
  315.365  0.804488  10.1782537
  341.324 -0.0443264  11.7029524
  21.7018 -9.25926  8.7136709
  84.1645  4.75849  5.80150685
  202.097 -0.481038  12.5791665
  87.8633 -3.77232  3.33504573
  354.711  0.566599  14.1521243
  138.212 -2.91603  9.95006126
  87.0522 -4.00132  0.889249231
  109.457 -2.7372  7.50142331
  298.255 -4.86434  9.55215343
  218.365 -4.13018  8.39825693
  76.0424  0.899742  8.21849677
  112.199  7.98119  7.95876729
  335.914  5.15714  8.05953983
  130.529 -36.7616  5.81915239
  272.939 -1.38001  5.66499396
  21.1507  12.4419  10.1723275
  249.593 -0.821478  15.2906919
  255.096 -0.50489  8.21643095
  77.808 -3.2768  6.05828733
  196.503 -3.75978  11.9026558
  146.42 -9.28134  7.15168614
  145.558 -11.9786  8.17068383
  98.8822 -5.03682  4.07685255
  295.179  4.76147  8.22097555
  69.4572  0.605997  12.6778254
  74.0492 -12.2534  6.28600165
  337.592 -0.235835  12.9800978
  191.104  2.84397  13.0322887
  218.247 -1.71657  12.8191723
  262.642 -3.38644  7.95649559
  280.257 -10.307  7.12183165
  142.954 -15.0959  10.4571252
  264.919 -5.23312  6.33527133
  262.176  11.2615  5.59589773
  307.158  0.450267  8.55092975
  202.601 -4.12386  7.99026714
  91.5827  7.46496  2.79429238
  111.229 -9.45349  7.60156763
  255.246  4.17097  7.8805679
  204.795  5.98071  8.90416816
  279.447  10.8725  5.5266734
  39.6598 -7.88859  9.05434233
  86.2299 -3.58503  6.34911997
  301.22 -7.18228  10.1915179
  181.14  1.78058  9.15504162
  228.782  2.068  11.5774246
  129.732 -0.680073  10.1039131
  223.204 -0.179727  12.1416177
  233.838 -7.4684  8.60385998
  193.2 -15.4631  18.3883176
  96.9383  4.30028  5.50465953
  198.281 -2.86281  10.3624453
  291.764  3.38817  9.00830403
  324.442 -33.9437  7.03904453
  163.316  8.51359  9.8249643
  163.163  4.79163  9.2941177
  321.012 -5.09553  8.3178804
  115.786 -6.50092  5.11104222
  94.5982 -8.37533  5.9953925
  305.089 -3.81023  11.4002386
  64.1213 -2.81574  8.90066311
  181.138  1.15508  9.96669727
  116.356 -0.926391  11.0547396
  55.2011 -1.94501  9.77413671
  326.861  1.02427  16.7552438
  316.417  2.44542  11.7392093
  119.364 -4.5377  11.2524574
  351.253  10.4185  9.19736662
  334.381 -3.36713  6.9127595
  211.174  5.54584  7.62511357
  69.5733 -3.94014  7.74611095
  85.4535 -3.16269  5.15986847
  32.7543 -3.57334  9.88275667
  57.2475 -9.56693  9.51866753
  229.902 -0.334945  9.39299167
  187.204 -0.781034  12.0474264
  160.428 -2.49345  10.9654351
  228.149 -4.98872  8.22791445
  10.7805  5.58079  10.7160124
  81.6605 -5.32791  5.43677824
  25.4837 -4.47806  11.0551783
  133.975 -2.34473  8.6602345
  234.744 -3.01427  9.67775556
  236.249  1.89572  11.4545774
  226.662  1.99075  10.0564069
  171.207  12.229  7.5757247
  64.1638  14.1626  6.91584453
  252.258  0.589706  8.77348323
  196.394 -4.16606  8.9338622
  214.792  2.64882  11.8211513
  132.999  18.6058  10.9276364
  32.0459 -7.89851  10.362913
  65.4319 -5.8994  7.05187069
  209.859  11.5622  10.4851583
  15.6355 -2.72295  9.66063733
  167.642 -11.7183  11.4485253
  50.3752  5.98824  10.8465887
  314.668 -42.4678  6.4885053
  227.032 -14.2863  7.46884188
  214.005  4.85439  7.66363991
  143.566 -2.27687  12.6134907
  351.996  2.66891  12.1541399
  117.877  0.570545  8.72400877
  311.459  5.49754  8.91526316
  164.009  3.2023  10.1980678
  218.622 -3.80747  6.64793424
  68.0792  0.539819  4.87927421
  236.096  1.14076  17.384104
  323.781 -6.02343  10.0824703
  227.15 -4.30234  9.23430133
  246.154 -25.1528  7.01514703
  211.868  12.7246  9.05054479
  314.108 -10.5318  7.13020648
  267.278  0.905208  3.63705265
  318.301 -4.31325  11.6997514
  326.594  0.527448  13.0007962
  142.877  7.15172  9.80274827
  349.271  2.15609  11.8325544
  177.628 -5.799  9.25492686
  224.441  0.617276  12.139649
  39.7155 -2.85028  9.90005608
  145.233  11.7554  8.6552521
  245.832 -0.682859  14.3557764
  110.306 -4.8126  9.53884521
  135.173 -21.4181  6.82115793
  43.2912 -5.61023  9.85458892
  29.9037  4.91254  12.493692
  178.169  2.11381  8.77947821
  159.859 -1.77703  12.4593278
  239.778 -6.35394  6.85109743
  300.211 -3.20374  6.52748801
  26.7191  2.14854  10.0428253
  236.901 -0.498334  13.7854275
  100.665 -2.71535  6.39792392
  135.371  44.4959  5.22544917
  181.257  20.5819  8.51742681
  281.739  0.861065  14.4579839
  14.7375  4.05792  9.8993273
  134.391 -22.17  7.79533043
  81.742  8.4235  3.44895899
  80.6604  3.27475  6.94771197
  328.326  1.89966  11.0806883
  304.05  1.66465  7.4025656
  155.445 -1.61564  14.5150405
  166.337 -9.74357  12.4465608
  54.8067 -0.65652  9.27600415
  54.6034  3.98964  5.64898094
  114.579  6.83791  7.96983304
  210.356 -4.74479  9.20477666
  3.90706 -3.94808  11.174321
  233.83  0.940908  11.0526832
  0.396616  0.347667  11.6807349
  37.921  0.693249  11.1795661
  26.8078 -0.705208  9.39902812
  232.367  10.2781  7.00511747
  85.5635 -0.335227  7.50160734
  61.1196 -1.27017  9.00741225
  151.01  4.42561  9.28906797
  167.145 -3.13354  9.26723362
  179.229 -19.3369  8.75829009
  324.958  5.18588  10.8150271
  235.366 -0.128377  9.73884541
  271.629  9.51034  2.5763079
  176.267  3.6004  10.9745281
  331.242  11.4551  11.8732527
  21.0117 -4.48514  10.5779666
  337.317  1.15895  10.0306809
  160.898 -2.55629  11.1706757
  93.4289  22.9618 -0.350229277
  235.411 -3.91838  11.4773125
  73.1401  4.30568  7.85637885
  28.4426 -0.740582  10.9534494
  234.732  7.66605  9.10992016
  167.076  0.213769  10.7999905
  333.81  0.189343  10.9532163
  347.656  1.04262  12.8203146
  159.076  7.00125  8.59690483
  187.366 -6.26352  10.2079829
  72.8351 -0.140589  11.6425728
  5.01336 -1.29585  12.7950103
  87.1921  1.89921  2.07554106
  80.2293  7.20941  5.05536772
  102.762  4.40877  7.486747
  40.8321  2.95158  12.2545892
  24.7426 -12.1822  8.84069006
  103.791 -25.0176  5.65384348
  294.154  2.19771  9.10260838
  247.621  2.14346  11.4205102
  150.442  29.0658  5.82025867
  181.805 -1.16594  12.666194
  316.701 -3.32322  10.2941701
  190.037 -0.24785  15.2038493
  89.6925 -5.7179 -0.613925594
  339.015  3.78563  12.3161105
  291.199 -8.9543  7.95208659
  277.689 -2.10512  7.66990694
  114.288 -7.16452  9.13560816
  94.449 -0.508987  5.44539205
  249.731 -1.71294  11.4375005
  201.601 -5.16293  10.6180725
  11.699 -3.99658  8.58580713
  171.554  2.7139  11.196387
  222.709  0.72328  9.18122892
  277.263  7.93616  4.4097831
  40.4625 -0.980426  8.57960465
  322.141 -23.0588  8.53170242
  291.203 -2.30498  10.3463757
  247.088  24.1906  5.94490179
  82.6752  4.50759  7.15605506
  102.621 -4.40247  7.53881449
  121.382 -0.754633  9.78077717
  62.106  6.84393  8.36208252
  39.3566  3.0927  13.0172725
  200.258 -4.93944  8.53600026
  170.455 -7.92599  13.2678963
  33.123 -3.29008  10.3753834
  97.5896 -5.41037  6.55754328
  46.9598 -16.353  8.37090939
  303.467 -0.848943  10.9786821
  118.754  4.39233  12.9913795
  69.3166  0.0981466  8.6056726
  163.599 -5.18364  10.8403604
  24.447  7.11876  7.3530785
  167.797  33.8259  5.96187199
  358.767 -0.247788  17.6985168
  17.6742  1.21823  13.032916
  280.661 -2.04104  13.8344411
  28.6809 -1.43917  8.88900845
  192.44  1.17979  12.1460598
  147.351 -6.1952  8.25248965
  116.365  3.44631  11.4336732
  221.328 -10.5434  9.13184517
  151.728 -2.98832  14.1233637
  52.114 -2.1  9.84568116
  130.569  4.63184  7.975963
  185.206  12.1446  7.96133291
  236.659 -0.932402  14.4800402
  100.316 -1.48498  6.1387985
  104.685  2.53534  5.15794694
  342.179 -4.3414  11.2822358
  236.028  11.4211  7.67829086
  323.702 -5.86252  9.58574236
  266.778  17.8357  2.78474763
  251.307  15.3503  5.05594253
  315.685 -1.25321  10.9819477
  151.91  1.48895  11.1585168
  300.651 -7.43056  9.31776453
  91.1658  0.205453  2.74106579
  297.68  1.18511  13.3035368
  8.65722  2.49571  9.0922627
  114.579 -1.20754  11.899499
  212.296  6.54156  5.45361185
  217.553  3.41738  11.7691867
  298.287  2.12987  9.26222986
  291.898  0.663794  7.02331623
  175.281  6.55193  9.75086177
  197.428 -1.08283  11.6933279
  342.336 -4.02764  10.0155753
  69.7992 -9.92547  9.39660636
  285.582 -2.40585  7.68453927
  135.595 -0.598367  11.8808338
  78.0029  2.78861  7.05953131
  187.752  9.93738  9.83474676
  322.719 -21.6138  7.32563705
  122.856  26.2355  8.40378159
  252.61  5.97747  6.63346217
  252.53  0.130844  6.8050108
  311.101  4.47835  10.8348315
  225.153 -1.10646  15.2757152
  173.977 -0.99101  11.8756587
  90.8819  3.70715  2.12968721
  344.975 -4.17169  10.4563603
  70.5214 -0.278183  7.59864598
  275.344  0.187956  5.3827784
  25.508 -0.198406  6.58768156
  295.007 -7.40533  7.27144066
  41.4541 -7.00611  6.80552243
  5.12707  1.38272  10.6047309
  248.625 -1.99148  15.0510144
  116.933  4.94825  10.7778174
  277.677 -0.787909  5.51830541
  204.178  10.3117  9.98126791
  211.63 -12.427  15.6426193
  323.387 -4.24365  10.613659
  146.266 -1.47728  16.1346978
  165.598  15.6181  8.164607
  323.254 -34.1423  7.31101307
  277.268  2.63719  6.06994184
  140.074  1.80836  13.122429
  345.074 -13.3452  9.68149935
  354.866  1.85004  8.03472821
  225.248 -3.71282  10.7383328
  336.98 -5.53052  10.1348672
  57.4746 -36.7714  3.80293802
  110.234 -4.3238  7.04671994
  79.6497 -8.457  6.67769663
  162.988  14.3245  9.45114337
  35.2851  0.996368  11.1676407
  185.785  7.23308  8.99826751
  328.315  1.87857  11.6521601
  107.11  0.448324  10.8295598
  241.422 -5.69748  9.10131142
  305.622  14.4385  9.10418626
  170.782  3.97891  11.8247295
  119.249 -0.657826  11.2539876
  226.054 -4.05463  7.07920992
  240.859  1.49353  14.4746776
  359.974  1.88746  10.5918657
  289.27  0.0772058  10.0552606
  138.559 -1.11232  12.8325051
  146.083  0.497648  11.9274894
  124.42  3.80642  8.63347772
  280.41  2.36144  6.47848366
  287.73  2.67563  9.31179487
  138.23 -10.598  8.73455148
  268.243 -1.79948  2.72001422
  157.172 -2.60536  12.645774
  55.9131 -3.1437  10.7916739
  40.2132  1.88918  8.46494197
  234.885 -18.5202  7.00204653
  267.814  3.96461  2.48480052
  296.226  5.90702  6.46465147
  36.2245 -7.39845  8.09450049
  143.715 -10.7939  8.80723542
  321.074 -5.38996  9.42342701
  16.5122  11.7064  7.920327
  334.214 -2.28668  11.5642376
  314.347 -4.15598  8.67506292
  216.929  1.96837  9.17241933
  204.449  7.48835  10.7604477
  82.3093 -1.28084  9.92476391
  123.349  0.855892  11.3856245
  276.761  3.34535  6.77201394
  247.073 -1.26769  14.8083685
  98.5266 -1.34257  6.00366497
  190.853 -4.91893  10.2651147
  124.019  1.25182  11.9439234
  148.351  12.62  9.65193285
  41.3508  2.63636  10.134106
  254.732  5.09222  7.91958706
